id,idedge,idnodo,hash,type,date,temperatura,umidade,rele,description
685,6269,476,9502df15dc6d0061ee79bc1499d93fd516eb1fb3ba877e6475bdcff9a1622470cdedb9ac5a93ff6334f42f453f8d76b1fb955d10e4f6f6ef7ae15745d726414e,9,2023-09-08T14:16:20.406179,21,79,on,Alert data
686,7319,170,44d82c1126d9c6ffac4492cb355e666f0a76bb001d79728785cd7a9bd4670c8d6d738907d70360005a3d63c04c50537c82c385c9f37ca4a1a6552290055675db,1,2023-09-08T14:16:20.406179,21,80,off,Alert data
687,9376,780,15fa214b1df6f863c3b227d61ca920dafd4ba16235bb81c16b09ecc0bf33ec6a6638f186ff5ec63d71a8b61019554d7de992a097c5fde92f3a897425880ef0f6,4,2023-09-08T14:16:20.406179,20,80,on,Alert data
688,9347,474,a676e4925367f406c0ed31d927314301e7abcb4f85c82ab8b94822d886d6f8cfedd4493811b8efcb66f43672803f5c16f38c8aba58793b4cec6a9c6e9176d9cc,5,2023-09-08T14:16:20.406179,21,79,off,Alert data
689,6077,579,affb35d9483f4468ac879d5279b64f1d57a9754061b47beafc877e92874610cea38d3200499a59cb6927b568871dcf4e80ec7984e680db64198be72a75aa6d51,10,2023-09-08T14:16:20.406179,20,80,off,Alert data
690,8770,720,52238ff18f0dae7d8442ff9b1376ac41cae343a80310673aa035b28a31c9af45a8b6432b09362536fedd1fa601c21d55d38a8e3de7d5ba244e8ff548d4a66967,1,2023-09-08T14:16:20.406179,20,80,off,Alert data
691,3342,731,63d6c2f0dc431a56725667829dc104a66dee682543bd24bc23b63d559030857791befc2ec34dfe08c0e48543283249e974d3772e1ecd7e4470cd67c319a32eaa,3,2023-09-08T14:16:20.406179,20,80,on,Alert data
692,8265,924,d3d0b75f907c75962e7ec6ec54be2f8458239ce39bdd8cfecdc2b71c1c39073499764560b3fa6ab7f7a276821219626bb13d71a3bafd4f3a77368a87ffacc5b7,3,2023-09-08T14:16:20.406179,20,79,on,Alert data
693,4938,241,7000abd6474b4bca1bafca6183caf7d817a83c391fd9f054a16c95e7ec52be9c160e95c76f66d527d0535d008cd15b1fd5cc3db05e732109fe2badf33588fdd3,8,2023-09-08T14:16:20.406179,20,79,off,Alert data
694,8121,222,e187839faa0419f2436cd32a2a497a4e37153b250e296052bb8e2a3e2fb13d8bb5ac8c16cf679615e3706e110f49ba5e36eebb20c971e5ce1812e48166e0593d,5,2023-09-08T14:16:20.406179,21,80,on,Alert data
695,1127,348,afb7697fa14803cf46f369d67846d8abc5eb99aa542efcf278c715cdd15189d2102a3c5f2f1bf42c44aced6d1804b05c8daf3100ac5d493402483895151257a4,4,2023-09-08T14:16:20.406179,21,80,off,Alert data
696,8783,650,df756d11fe522905fa7def495fcf918ad956c56638859843f52c5331cf4c9f73508c259d101c8224b91d2af4eb470e8b74d5a5b9bc635c8b021b2005385a5c58,9,2023-09-08T14:16:20.406179,21,80,on,Alert data
697,7359,177,d0eaefac8ff319a9d584366f08fe45247d86f09f070b4513ac3b02f82f33541e16b8fcc4b16b1a7a683cf5fc6d4422fb04653a0644a1f706f5183535d2885162,10,2023-09-08T14:16:20.406179,21,80,on,Alert data
698,9961,873,e9d9f8c61322035d8362dabe948d4f4c7a6795f69bf2571d087c82f89f8c112d77fcf44f6d13d258ac13e0c3c4a25d9a2adbec875b86d7c4751dd5753be919e9,1,2023-09-08T14:16:20.406179,20,79,off,Alert data
699,4319,739,cbdc14730a66c642e40dc6642ae9b75f785c419cff5bd6ffec6ae4a557d7abda83f5406c8d71fcfe4cf5740e49634b3622468afd7ff23a8c052fe6724ce2c66b,4,2023-09-08T14:16:20.406179,20,79,off,Alert data
700,1559,981,ac073452332e003b105ea7707be4e91e2b999107c33357cd98ca6af570e232f57aed2699abb4483f994363977eacb3b27832b0f0e36dbd425eaee7386a7cce1b,10,2023-09-08T14:16:20.406179,21,80,off,Alert data
701,839,836,b7e9a08444c744fefcaa161f331508bbfeff0a66709bb5eebb6183487067e8332eebffeee9b03b9e8330342114ab35b9748b5fe38366bbd88fa076cd9f4685a9,5,2023-09-08T14:16:20.406179,20,80,off,Alert data
702,7554,743,97971382b493c78c5182cbfff1c8e459c40d644a9e415a53d0b2e2c17413fc3c16aef064df61be0d8ce828bea0e0715e2de9f6d2592f172b7aa4d78fabfa0a61,1,2023-09-08T14:16:20.406179,21,80,off,Alert data
703,3447,623,d10152a532a43c00a9942e0491b0411bc5864d9fd52f1ddcbd15b57f88db0d9b7c60db58537fa3f4b6912251371cc56a9385b209f4ed4d4e0b5bcfbcd3ce69d0,5,2023-09-08T14:16:20.406179,21,80,on,Alert data
704,1279,846,19d31272839db6531836f2c59a00ff1a4eb9df4eb57b9c0304c051d9bc793c0dda5aec1a259062d8f3f7f02bd9ac291b7ef911b0d109e4eed4c27af207b6b45a,1,2023-09-08T14:16:20.406179,21,80,off,Alert data
705,8424,819,49f4c122e4519f5c71e5d98e5f13cc102f11fd510849607b891d1730261f2ca499cbdf7219b6023f8a24af81ece295c78655e308de5c9ae6998d7abf2a2af179,1,2023-09-08T14:16:20.406179,20,79,off,Alert data
706,9920,252,fc2a70d6d511d3b703369a006a0e075b239b4358b55330ced8e8be25fdbd3d367186271ee830712d1864ade8f67c9b28a1d3794fdb341a6f0e635bbc3263ceb5,9,2023-09-08T14:16:20.406179,20,79,off,Alert data
707,6145,549,154f5b5f67a260a9b8ecd8baf482df1eff5df43e0ad9184336b0d788d73793fc0114f54ffc27e692854f59eadc695ce3ba62d751f537fae5b68b69c3c7864ad7,2,2023-09-08T14:16:20.406179,20,80,on,Alert data
708,2029,594,9e51d2cf7ce95b1061899a95a0b725e453f54cc16c3fac51f9368ca3745ef747ac177c63f58e23791604d5cf7b36cde59172022d257734699ff7ac6feca02abe,3,2023-09-08T14:16:20.406179,21,79,on,Alert data
709,2153,408,454c26cf1aed2a0dedbe0f8aace287b4013c0fd3ceee4142a6822c989084a0c634581d521d319eae33eab861e12f2445195678b574be9ace1d6562e1a38a7cd8,6,2023-09-08T14:16:20.406179,20,80,off,Alert data
710,6105,913,0f6833599d47fd3b6cf8fd6fd9edb2a5dbcdbb5ab082f6c4093677f71afe9404245431b77367f3f44bc1e372f21e0a3b1789b87b8ca072fcc116483dc48f3422,7,2023-09-08T14:16:20.406179,20,80,off,Alert data
711,8323,939,273b19c44ba05e8f785aeba7d113ab48bbc2fd26059280e079b068e5a1d5ddf259486e259a6a2645b61b3680f6d7fde9aaf534d91689b8988e38c80a31297a46,3,2023-09-08T14:16:20.406179,20,80,off,Alert data
712,6079,282,e494105c86f88cd11b8a4049bf5d7dcfeb128a4c9d04172997cb1d3d49548a85ad0502e989ca94c7f8935fa0290e003a1a0d92d14b80cdfbd2d714ae1d25e1cd,5,2023-09-08T14:16:20.406179,20,80,on,Alert data
713,1136,366,53b008f8f9c107c1a5fcfbc625d37e2d8c3e84fcd8988897146db408b7bc3108960bf01b2aff5f0e4da50ccee197d591dc8f3f027db1209ac090366d157dc757,7,2023-09-08T14:16:20.406179,21,79,on,Alert data
714,2768,182,e6a83c64f1b5fdb0a96c6cffe3e0a80e7e5bf2bac34ec3773064dbe5d8eb7173f0ac9bdf9adc38d8a01f1b7b36a800c3758192e35057c540d294feaff56d18a9,1,2023-09-08T14:16:20.406179,20,80,off,Alert data
715,1882,322,2b3cd8464834d78b069de65ccfff70731eb3db7868bed2d3077e45e579b296344491b21a5af98a4f8ee3337db5c1fea006e81b29644f28fe27dad7731419c8a9,5,2023-09-08T14:16:20.406179,20,80,off,Alert data
716,2327,824,657c8149bb099259661eb3e545ca5952aaa110dd88bfd6d417aa975837c1cf610c9189ae1d16c6ee86f955520189d6467ef945b0c067d2039a0bb6d91f60c204,4,2023-09-08T14:16:20.406179,21,80,on,Alert data
717,7038,164,40c891261757c6af7ff533e4f0e15a8369ebb182a268d9282ebfe82dc10cb9ac8b384dbbb247781ecbf2eab757dab2f0fe91029cf3657cfbd91a6830d908d920,7,2023-09-08T14:16:20.406179,20,80,on,Alert data
718,3897,498,30874b6f809c54298bccbccedd6122ee5a23f61e3c4b9fa15a66e496a7fe72b45d986b53a8dfb62bdf061a4c14a9e06ecac0f0d5c75b7f4b779d0abac65ffe4d,8,2023-09-08T14:16:20.406179,20,80,off,Alert data
719,1946,925,faac3d4519bd69db5c90dd235af5e67e105ff6b54e597121d9b21df39151fc2d3ddfc610ea755953bcc8a75642dc449173398e8735cf767c29251cb19901c944,6,2023-09-08T14:16:20.406179,21,80,on,Alert data
720,5625,985,aa44d156de723af866de1d6db7bd7c77b5b8a233acac5c1540ef8d997b9e924d9e8fb52b0c906f8ea5b19275582515944c9f43f50f6808620054fe889c9fa39a,8,2023-09-08T14:16:20.406179,21,80,on,Alert data
721,6148,1005,d8b8d8b65ec4079580e31bcab95593329deee20096fa76bd569a457a5b6590e511f53ae1ef6771b810668778686593dfdda6204f064c7dfdc8a842534c7baf87,2,2023-09-08T14:16:20.406179,20,79,off,Alert data
722,2583,148,6de6cc8efa3728936aab7159543e8f1d2fb5145d530e6e75fcb68b6b0f2b04ca1d45b1da33c332df57cbdff83e8f4e5173f1be670d28c37b5cfb981441b674a6,7,2023-09-08T14:16:20.406179,21,80,on,Alert data
723,362,572,657e8bee5bdd64a9b503f2a32dfe61bbe48a8197c9cb035ef27bb2d4f1a2dfc1e1f2cfa12648bcd429ee375ad30d7cd6969549a2328dc39bd6e4468220d729a2,1,2023-09-08T14:16:20.406179,21,79,off,Alert data
724,7483,824,7929f38aca0b410fb824013ee41a47434722c1563a843f760ff3591d09f8e4219c684942a57fbbe44d267b68dcc8d74d02553a2da80f7607075d861f13b98f88,8,2023-09-08T14:16:20.406179,21,80,off,Alert data
725,5609,801,91cce11eeda35fd527ac3ddbb930281fcb14af0ee46412d7a389b59aea3f8d56f3d46e2ec3be167406ac4d8fbbd4f7c1246c8f1e30384fdc913703a48d36e4bd,8,2023-09-08T14:16:20.406179,21,79,off,Alert data
726,3038,291,8935558ecc571639ff0d010bebfc0c748adccdbadf5eacad2b93e187169236c9af45befc7ee407b126e9ff9c93316f819da93f7b34ee1b9c85480fbddca7f1b1,1,2023-09-08T14:16:20.406179,20,79,on,Alert data
727,1235,202,5ee9aef7c8a57da4c0db011d0def7db551b3a7e0d725bc1f0eed886144c31157477f3fe310d46bf6e673e14b4f66f0522f27d1c1a14958bad5ad8e78f56d617a,4,2023-09-08T14:16:20.406179,20,80,on,Alert data
728,3219,619,052c5360459c741bcd1be57b40bc17bc6e57974c7196b575fcb66455bb1959d804e461676d2c1a3c1013450ea1c1e92a9d54084a6d27af70a546bd5cea37ee05,9,2023-09-08T14:16:20.406179,21,79,off,Alert data
729,1909,221,47ccc6b01d9b2b8f27bac167d1fa138ad0f76d377637d4676c4496aa58300a393713a7188d0effd3973a7a16cce2a690e8060689286b171b12bd1cb3d33da536,7,2023-09-08T14:16:20.406179,20,79,off,Alert data
730,7145,483,7a9b38db77b85e5a3de5c649ddf2017184b87ca947d0034565307a07c243256d080cdb2a9faf38595f8d153861abe4b64ef61fc695481b4498a5a19ccaaf170f,8,2023-09-08T14:16:20.406179,20,80,on,Alert data
731,109,741,66b7ac55af53352584e353f4589e950a3bb987ca9f1020caa028208b37f411f936d5154530e98006bcab3c1bf214081304570bb7f3af9b1ff25e797c8cb0c475,7,2023-09-08T14:16:20.406179,20,79,off,Alert data
732,9176,273,e71d60a892eb452714da98a44961dc1ba700280ce73a79a41f8e2673e0c07932756cde22b4c90e6f74297110452e10acc8e2b6a1fd36fedbd1bb7c035c9e4e6a,5,2023-09-08T14:16:20.407182,21,79,on,Alert data
733,4799,248,2ce347af7f742604c34b4b5a9736a6b4b3c3957d5d3f0235dcde45fc1a8280a1fc219506f273c28b346ee73ef1b376449d32fa6a90db579b63f0c81483a13e23,9,2023-09-08T14:16:20.407182,21,80,off,Alert data
734,7941,308,19662047108111f592d14ace9fcab577a2ab6bd383c601cf4f82ab708d09b0e590040ac2c98f7676b1930043206ecd2f374f21c46e8918652d8c0ea951254b99,1,2023-09-08T14:16:20.407182,21,80,off,Alert data
735,9251,330,3cc356d94321a7c258585ab1cb55d5316b3cc309c8b80e9cfd67ae2b55aa6c408f456730426bf40661ed4851b475a3f0c4e84449457a076bf5d144f12e8b48fa,8,2023-09-08T14:16:20.407182,21,80,on,Alert data
736,2672,210,2cd3394822663c34d4fb7316624ca1078919bdab5f77159abb2dd761f79043e2542ec2f54681471c8ae43eac158f09f8160f3b3714c6f8252a446d1dfa249262,1,2023-09-08T14:16:20.407182,21,80,on,Alert data
737,1940,407,4d1e03714b13ea60f58e000fe0e0e26e674fd739fac4d0d4322470e67ab4c33e4d870d64e4af2b0968d1db1e10e3a2ffbadc269c33964a10428de4ce81f59507,1,2023-09-08T14:16:20.407182,20,79,on,Alert data
738,3919,866,bfb4fd86fb0c53852aa326720673da3ad653e5f8b4ae23bcafb10e7e4785ed01b0f6c4d4e90a3f423b6dba61e0e7a909cabaf00de0b252da702cf264a326910e,4,2023-09-08T14:16:20.407182,21,80,off,Alert data
739,1155,602,40911971fa991c56203e5fef161c87a6240d696a6102d72088a80a930f1275abe9cbd45889c6e860ff7a0baacd7bf26226cb887a5171b8a2a2335cbaef468da4,3,2023-09-08T14:16:20.407182,21,79,off,Alert data
740,7824,234,f1f8237fdcab2027e8525de24d292cf9b9cef27a22129f1605fd4dca181b20dea8ba4194488fe2a205a1501a9a5b90b5c7c75574d5ae7de1b1a80e480da46977,2,2023-09-08T14:16:20.407182,20,79,on,Alert data
741,5320,910,b1e23930a0204eefbff9fcf9f6517477163ed7e23a945766a07606213c95a523208417a28ae8468c37d4ebe42c33957c7705b9e4aab95337ea4671623577b24d,5,2023-09-08T14:16:20.407182,20,80,off,Alert data
742,2741,812,6de8417267fc1dafce8e0cec3fb476f545bf3ac9eff2eda0d19f6d941a8a33fd70d6b58dc88254e6cd67e4c0bdda513e2255bae999ed2a08d757fcb713439a23,6,2023-09-08T14:16:20.407182,20,79,off,Alert data
743,1481,758,e123b36abe204842ee829186f2de9e604f66f634322e3678af903e9d06d03dccdf5accc4d5cd612c2ff75f4c64a283e9500c466e235d7031f77a6329f8be56b9,4,2023-09-08T14:16:20.407182,20,80,off,Alert data
744,9474,337,fe3b6358428a7d041bbf76e6088ca90133ba9cd34414e3ed8c53eff2bcb2a940164ac3541d4a71a2d566b68f01874aa53440d1a87e2d0433f8b07a898dcccfe7,6,2023-09-08T14:16:20.407182,21,79,off,Alert data
745,2506,828,5da80d9b6aca0f09864d6ce31381361564c8504ad294d2344a4106f51a7e25e6f22ef256efe32a4e774173d60599e2e938da2020b70f8c115e587b5420eb478f,10,2023-09-08T14:16:20.407182,20,80,on,Alert data
746,5043,279,ef64d453b976bab98dc944f382e0d85bc4709fb8a55b79fa7ffe2337051b0276f940f966c5567457220cbdb24cc77e1e04eafa3bef4b9b8772f9c0d0fed4b6ef,3,2023-09-08T14:16:20.407182,21,79,on,Alert data
747,7357,920,3f17fccf583f71bafb842a1b04fb11b5bbb4f4284bcccfef2b33fc9a092f3a5d7090c0bbfac533af251b6857599ddebe2d9e7a95ec260d6bdff3ed75d6492fb2,2,2023-09-08T14:16:20.407182,20,80,off,Alert data
748,8092,308,fb47e0e973d2d59aba59671f55e08dfc3fb51089c91eee32419a1f0fecc483944da8b901d0d0368c04a1a0ec00a4c858064c229231cdfe14f36b63ca3c2b5a68,3,2023-09-08T14:16:20.407182,20,80,off,Alert data
749,3848,822,b5704c0238bd8c55bc6b2ac26e0586ca0da9d044a2bb0ff19b3844ad375d25204911561f244a94cf978ea671eafcc818d14c5276ec1e86fbc75e401577a02cee,2,2023-09-08T14:16:20.407182,20,80,off,Alert data
750,10052,287,24c4e5bfd8812cc60410a166391f189fa809da20f825d44ee04f96de62f5130ab163ccabe182560bbe0c94faa8d6d43ca630d4d60c0ecea5cdc434b6412cb081,6,2023-09-08T14:16:20.407182,20,80,on,Alert data
751,9346,796,376b9b51fd5340dc1de1885540ce5296876e64ac0e1d80a272f4797e1b68da8df6bd89d57dc756e9acf8d44b139dbd0ef43650bf88625569572dd111f863b0bd,1,2023-09-08T14:16:20.407182,21,80,off,Alert data
752,2502,726,4288199c8bae8885d566b276f4bee97a0714ad8e44be2285579b913f59e06d3807ed583f72fcff8bb0b042e6cbd59ab99eb02687662d669bbf215a9e72d1ad89,4,2023-09-08T14:16:20.407182,20,80,on,Alert data
753,5288,970,5d9f9e90c99cd80cc4c88564a1118e2f9b58e6c7a0c3ff8d2a76ec5e28ae587b299301669dab65510e0099b9e0d68eeba7c4c4893baa87c611657ed38f67fdf6,9,2023-09-08T14:16:20.407182,20,79,on,Alert data
754,7598,196,851a853a4af48f7e6a66395a1f8a2d584153870bb6705fbdf0b7b7e6178d9b5fa6eb2c23c5f535fce0f92993f62954c055a251deccc42572af7b3ad0ac1d243c,8,2023-09-08T14:16:20.407182,20,79,off,Alert data
755,7483,149,27d8cae4f64cd0a8904d83193a29427c0e1f93e0fae2ade30768df33d8c3f504477c8f469ecd1ea6e96a97d4131474e1094317be5d308ed6aac6c31fe6b903a6,10,2023-09-08T14:16:20.407182,21,80,on,Alert data
756,3707,252,64b8d14deca790e9e33d8921462cd23cf15bffbfb822ef83d609102048058bc1a14c224df1672021141b2a877b5d40d66fc01e7abaa170a066ec62194260e0f4,5,2023-09-08T14:16:20.407182,21,79,off,Alert data
757,6736,485,566b014c957c19cb81aab7776eaf614701dadc084aa73fd002301bc7277091c4269ce1223d16746df4e803b85171733b89fa34bb1c61830799dee3611c38e006,1,2023-09-08T14:16:20.407182,20,79,on,Alert data
758,8511,790,ec5844a62f2b5edb233bfca527949a331df08af8accb46ea7c2e7059e5c0adaf894517cc45ec8314b33135291f315e169774c28fb3b3f098b2fd6c0a6d03b6ac,8,2023-09-08T14:16:20.407182,21,80,off,Alert data
759,3161,451,280be47d4496ec79c8006584231f349734f838ade23c343fdc16bb1a40dd31f4adb3596f0d5d0b441dfb57a28bd402858303dbadf1b2223dc9bc96195b827918,6,2023-09-08T14:16:20.407182,21,79,off,Alert data
760,8763,579,2ae9e6f1b985b38519479ea4ed72078564c1ffe4681878a67d6d216124ac544d737e3bb3c7adc0fc2e787145c33a72ad0878d52317e2f4b5b4f71339c0a5ed1b,3,2023-09-08T14:16:20.407182,20,79,off,Alert data
761,8774,470,2542daeedd862219f456cddb5d89f3e50bc315478b8493dac07af34dcc31b23988236dda5f84238e94f7d42dccb7cbea0abe7541be8e6df7d6bf9de58935676f,1,2023-09-08T14:16:20.407182,20,79,off,Alert data
762,1997,542,8506f3f8182b6f8674383ae5542b2c9993f4afc18a3e74704de259509fc9fabddbd942603da0e36442e1045d45e9b28c8653b42a10374d05796ef347014a8ca4,3,2023-09-08T14:16:20.407182,20,80,off,Alert data
763,860,366,2bfe840f09898b57fd1a0458ed5d17a32359d4be47a4c9468f872fb80ede0b46685b2f62a518986ff8788d452f255091aaf4a06bd2ee65bb68cf050a98a1ee88,4,2023-09-08T14:16:20.407182,20,79,on,Alert data
764,3474,486,6846405987828c6382e864697d03fceeef4e1000f7c103ff5303289fac87a5d76fe15ae1696840c26136261d8f7ddbf2e7bf2f895a3122ba2b4dad04cd42f0f2,6,2023-09-08T14:16:20.407182,20,80,on,Alert data
765,7053,163,164b143c45a9dec2205c9ab214b89d333b4e3f4e1c9133427d8ae40f9ab65a170276dba0fe3e6a555d0e9435de7c21bffd36d96db4e2b26b5a4cf7669ab31a68,3,2023-09-08T14:16:20.407182,21,80,on,Alert data
766,9097,646,6a2482321ead10c19ca049aba9699b63db45ddb4da3913a2e537862761342dcd400e369b8a1471e19be1602362e6223af2be7ac116b0e13e927c52853e5d3f61,4,2023-09-08T14:16:20.407182,20,80,on,Alert data
767,2638,804,196933eb230a9d873a9a5c167c07ca7b819836393c2ed162ac0d974da699b21a33cb5755d3c06b3ffdce115665e9466fd4942c27f7a3b079e2826a27bd50a448,3,2023-09-08T14:16:20.407182,21,80,on,Alert data
768,6586,720,fd57fe6d7bd767c0c56e6af1fce5d75c75296ec040d4aac000b2c0975b81585cf8c07cbb5b030bd210cff1eaad37997dc1195ddd1c898c8984bb5f4b4ae4f04f,10,2023-09-08T14:16:20.407182,21,79,off,Alert data
769,2874,748,25c72fb28855013f65bc38469f9516b5644ca69600cfcb94af00c4026991aea918f6496dec3a78f116993ad750137525162d4cb9532f9cabd0822205df2d2940,1,2023-09-08T14:16:20.407182,20,79,off,Alert data
770,8915,598,63912482063deca874e6747688f714f1446a698c95e18f535772b9d75bbccf4e732cace84cbdfb3f224501e093f8310530d0bda71170d92a3c9e6a062ef9dcc9,2,2023-09-08T14:16:20.407182,21,80,off,Alert data
771,7919,894,59cbb4981d2f81f814e7016d967057800d571250a35bdd9b89ac2e3ee67a2a1fc851ac3cbe56f8554b5ec6c75565c1af565c66c041c5b91a29ed108dd80fbf56,7,2023-09-08T14:16:20.407182,21,79,on,Alert data
772,7562,462,fc2a05ee2d7d138fc14ead04073eae7b0b3b6fa3fda6e32b6458e3e698fe7f63224444a4a0a426c8cad2b2e173143a600bb3f2aff092563308f6a6f6711b45f1,1,2023-09-08T14:16:20.407182,20,79,off,Alert data
773,9965,881,382549033f89b8104b803c8a498c0a17beae0cca860552dd09f13989b4c0142e48a71961d232b7f73917f2932fb7c09ba3d416100bbbc849c2068f20ed2c83b5,4,2023-09-08T14:16:20.407182,21,79,off,Alert data
774,880,679,a6af90d8e320c9c1162a765b066fc18ae1bcf35c596285f11584664b5fd96d1fda699319bb1f5f76257a6df11101e97ed1c9fd771687e7ee02a962b0ef40fb1a,4,2023-09-08T14:16:20.407182,20,80,off,Alert data
775,2634,361,e54553858d6fb86b747c3bee2a9ec2ef025ead7ff38d52dcbc7738a22c9e8887cf68e2f2cde7a07a8a5bc8422258df51f69d57945bbab699cfbae86a9eba2b1f,8,2023-09-08T14:16:20.407182,20,80,off,Alert data
776,5877,726,c554fc578391dfccd6b13a25415df1f26af74d7bb9b8a1a376fe3e7ee614ff32cd20344a245d2c93ea291c5327ae705084acd879ef7264253f4bdbb6ed63f68f,8,2023-09-08T14:16:20.407182,20,80,off,Alert data
777,1612,795,093763d6b1457e9fb44eeb346737783ad13bb739370d4a7d42d9cade8da9040b8c64e525aa0f2afde2dd5a98e763fbde69a679098603083c6a76fa2f66aa1188,3,2023-09-08T14:16:20.407182,21,79,on,Alert data
778,7018,364,d97dc3970045e1efe1d237e9c92bbe0914d2c120dcf0962575fa42cb925ed0b143d28715d0e1152daaf16d881bd8964d2490d429f9818c7b6893c63dab5fb3e2,5,2023-09-08T14:16:20.407182,20,80,off,Alert data
779,5770,773,3fccf01ce6499e6f38c3c23af605f9621771ea9b180455a57fcfd6e8a6fe5e6dc2ba68a2cb8e25c7b0a6453e0fcc0a1006d8ef01a2c95feff91f846d69780812,9,2023-09-08T14:16:20.407182,21,79,off,Alert data
780,6937,124,ae1b4db7774b340ed52a1f059f5685237360ec60ff6bcb3e61cba3a7af7becba2ea0326db5dc035a789208b89900eb933337494a61b40dbc0d9b44dc5329f60c,2,2023-09-08T14:16:20.407182,20,79,on,Alert data
781,8068,392,fc0b8b3a8786ff1a3fa9a9f2152dd4fa413c67ee4379a4b718a852c242b61c13dec202c8017f9d23c91d9e1b8c27d973caecf7d4c5a538112ae260e7910b312b,9,2023-09-08T14:16:20.407182,21,80,off,Alert data
782,2749,274,026bea30374b24579359ee265da3d8333928a0a3607500543e9e9b70833b121db828dca0c99b767d2d060cc967f3cc29f771434e89c6ef38772995ad27d26bb0,6,2023-09-08T14:16:20.407182,20,80,off,Alert data
783,6843,587,8a6031b1cb9ba442e1447fee927a1669b71b83b12a7415c10d29a708b1310081279f90f6de3ed86876cc54dcf5181087f67214f4cb54293379448bde65bcb748,5,2023-09-08T14:16:20.407182,21,79,off,Alert data
784,2138,521,0d95e596cf47aadc35a4fb1880c9f05f03352496461c3f0715c54b2328b2f8d4c09e55464bde9b140508fc68386c6b30af4c40b1557c1e1486eb802352fedf22,1,2023-09-08T14:16:20.407182,21,79,on,Alert data
785,2590,550,b5388de2f9a1f22aba01500f3f8b16c5bc2093cc20a5dc9939969f86b76e4d5aa2b4445b73bb8fdff0bd9b15d965e0ff7c51fe611a9ecbe7bea045bf73482983,2,2023-09-08T14:16:20.407182,21,79,on,Alert data
786,8405,733,ab8068659626dc81371de5ce0f3d44bd271dded6a9808268c1c5bc0dcf6802c8d59b372274ac873eeba4e41348b1fa8f23163fa0a8c7b482fc4d51d278c13dd7,2,2023-09-08T14:16:20.407182,21,79,on,Alert data
787,8562,425,91c7c628260e2e2a8120254dcee4228759a969e3faefd517f4dd1cdd54a6fb95e8a6ae8f488fe64017fc666637c27016b92fdbeb256332ea70bcad9cf3037673,6,2023-09-08T14:16:20.407182,21,80,on,Alert data
788,7051,141,0d449e529998d4c014ec48a1bf23b3539e52764ad90a142c611a7a8a2182e78b48dd3c3adb79f2a109b1a6e565cdd9b7efc66bc74440a908f36a9c1302b60284,7,2023-09-08T14:16:20.407182,21,79,off,Alert data
789,8647,371,ca9879bd727ba3bd815f05fe6b9e4640c774b61cc8f141295542cefc1b7b8fc6e3daf3f656555cdec355894e7af48964e88994d960f41ba8f61f7a05d5ddbd07,6,2023-09-08T14:16:20.407182,21,80,off,Alert data
790,6716,175,cc60577d71d73a88018d7896cf3f2f8a202b02791e52b34beb848413c25066d77414f1ebd4e2a3e8b3b6efc31343455bf1140275387e9dd6e1c5feb890aa9bbb,3,2023-09-08T14:16:20.407182,21,79,on,Alert data
791,6294,882,1f229016d8a7a55a1ec20e0f0feadca13d67e6f8917647ccb7706923852dfb14cab5360591a4346ba70e28aab4c64138a3c89db00c46670a0defeea1f66fca0b,9,2023-09-08T14:16:20.407182,21,79,on,Alert data
792,7978,785,ca9212b9724e8c019894e7fecc1397002b9aa17510b4afd7a0b450c81f0ee8a0ecfd9d91858b1edf206344f0df86af5ff5c1703566ea5c37cd71ec396f53c3eb,1,2023-09-08T14:16:20.407182,21,79,off,Alert data
793,317,114,923e2af52f232c17ff0fe8664797bae473d3c22155de29c093bf9b06d08b9325043fb46c74a3ec7c3e275ce87103b2e2065cb360eaf3d2db7daff02ece9e0861,5,2023-09-08T14:16:20.407182,21,80,off,Alert data
794,8466,717,a8f5f5fbb36192ddd57c74ec621b832a4fc62944abc902d540328b03b65bba19fae9fb928c614261d47f3d7ae45629b8add98a80f907a29bf460fceec54915ad,1,2023-09-08T14:16:20.407182,20,80,off,Alert data
795,1614,334,fa733720400e5242ef561b992bfb86dce24da070c5c008eeb3a833ce29c16f5d14b360bd0690a96fdd773c19babdfbffbdd97fe7e324a4d34f07064d4a819521,2,2023-09-08T14:16:20.407182,21,79,off,Alert data
796,10085,935,2931f6596ee108458703b5edf8a601518efb950cd73b959e3ab0e54236f823020d912f4b7fc8d6750fa28130249b41760c9cd1a9bbc2e0499f09728ce6fb91e8,9,2023-09-08T14:16:20.407182,20,80,on,Alert data
797,1118,192,f992f43cc2ffe21cf907b595637c55be4751ff0ac2b67468bc1a3812cc823805f080931c518bf24b2ad847af5bef7f51170621df92217046322210e6059e8c1d,5,2023-09-08T14:16:20.407182,21,80,on,Alert data
798,2131,455,3c44ae3266949a4d327000575f1e700ef7245251e487d068d62724802e440b4ab4842ed56e70ba36b73b3360f3ea97c5fb9c90c62bc719f75397464afc44bed5,6,2023-09-08T14:16:20.407182,20,80,off,Alert data
799,2460,365,3bf07448948a9d2044fcaf89455602cae8a72cdcb45ba35f819a2fb24648488b28e25f75b9a9ef2dbb682585296eb61ec506d0ac08749bd02e25838f7aed3312,5,2023-09-08T14:16:20.407182,21,80,off,Alert data
